%% mass_mean=0.8000 mass_sigma=0.500 nstars_true=91
0.025000 56.007770 4.676926
0.075000 15.345330 3.664073
0.125000 8.112650 2.845181
0.175000 4.704700 2.119516
0.225000 2.673580 1.593249
0.275000 1.639820 1.247309
0.325000 0.951860 0.932957
0.375000 0.589680 0.777804
0.425000 0.294840 0.550544
0.475000 0.184730 0.433264
